33,4.0,163003,9.0,13,4.0,4.0,2.0,1.0,0.0,0,0,40,30.0,0
21,4.0,296158,11.0,9,4.0,3.0,3.0,4.0,1.0,0,0,35,39.0,0
52,0.0,252903,11.0,9,0.0,0.0,1.0,4.0,1.0,0,0,45,39.0,1
48,4.0,187715,11.0,9,2.0,3.0,0.0,4.0,1.0,0,0,46,39.0,0
23,4.0,214542,9.0,13,4.0,6.0,1.0,4.0,1.0,0,0,40,39.0,0
71,6.0,494223,15.0,10,5.0,12.0,4.0,2.0,1.0,0,1816,2,39.0,0
29,4.0,191535,11.0,9,0.0,3.0,1.0,4.0,1.0,0,0,60,39.0,0
42,4.0,228456,9.0,13,5.0,8.0,2.0,2.0,1.0,0,0,50,39.0,0
68,0.0,38317,3.0,2,0.0,0.0,1.0,4.0,0.0,0,0,20,39.0,0
25,4.0,252752,11.0,9,4.0,8.0,4.0,4.0,0.0,0,0,40,39.0,0
44,5.0,78374,12.0,14,0.0,4.0,4.0,1.0,0.0,0,0,40,39.0,0
28,4.0,88419,11.0,9,4.0,4.0,1.0,1.0,0.0,0,0,40,9.0,0
45,6.0,201080,12.0,14,2.0,12.0,0.0,4.0,1.0,0,0,40,39.0,1
36,4.0,207157,15.0,10,0.0,8.0,4.0,4.0,0.0,0,0,40,26.0,0
39,1.0,235485,7.0,12,4.0,4.0,1.0,4.0,1.0,0,0,42,39.0,0
46,7.0,102628,12.0,14,6.0,11.0,4.0,4.0,1.0,0,0,40,39.0,0
18,4.0,25828,1.0,7,4.0,6.0,3.0,4.0,1.0,0,0,16,39.0,0
66,2.0,54826,8.0,11,6.0,10.0,1.0,4.0,0.0,0,0,20,39.0,0
27,4.0,124953,11.0,9,4.0,8.0,1.0,4.0,1.0,0,1980,40,39.0,0
28,7.0,175325,11.0,9,2.0,11.0,0.0,4.0,1.0,0,0,40,39.0,0
51,4.0,96062,15.0,10,2.0,12.0,0.0,4.0,1.0,0,1977,40,39.0,1
27,4.0,428030,9.0,13,4.0,3.0,1.0,4.0,1.0,0,0,50,39.0,0
28,7.0,149624,9.0,13,2.0,10.0,0.0,4.0,1.0,0,0,40,39.0,1
27,4.0,253814,11.0,9,3.0,12.0,4.0,4.0,0.0,0,0,25,39.0,0
21,4.0,312956,11.0,9,4.0,3.0,3.0,2.0,1.0,0,0,40,39.0,0
34,4.0,483777,11.0,9,4.0,6.0,1.0,2.0,1.0,0,0,40,39.0,0
18,4.0,183930,11.0,9,4.0,8.0,3.0,4.0,1.0,0,0,12,39.0,0
33,4.0,37274,9.0,13,2.0,10.0,0.0,4.0,1.0,0,0,65,39.0,0
44,2.0,181344,15.0,10,2.0,4.0,0.0,2.0,1.0,0,0,38,39.0,1
43,4.0,114580,15.0,10,0.0,1.0,1.0,4.0,0.0,0,0,40,39.0,0
30,4.0,633742,15.0,10,4.0,3.0,1.0,2.0,1.0,0,0,45,39.0,0
40,4.0,286370,5.0,4,2.0,7.0,0.0,4.0,1.0,0,0,40,26.0,1
37,1.0,29054,15.0,10,2.0,1.0,0.0,4.0,1.0,0,0,42,39.0,1
34,4.0,304030,11.0,9,2.0,1.0,0.0,2.0,1.0,0,0,40,39.0,0
41,6.0,143129,9.0,13,0.0,4.0,1.0,4.0,0.0,0,0,40,39.0,0
53,0.0,135105,9.0,13,0.0,0.0,1.0,4.0,0.0,0,0,50,39.0,0
31,4.0,99928,12.0,14,2.0,10.0,5.0,4.0,0.0,0,0,50,39.0,0
58,7.0,109567,10.0,16,2.0,10.0,0.0,4.0,1.0,0,0,1,39.0,1
38,4.0,155222,15.0,10,0.0,7.0,1.0,2.0,0.0,0,0,28,39.0,0
24,4.0,159567,15.0,10,2.0,7.0,0.0,4.0,1.0,0,0,40,39.0,0
41,2.0,523910,9.0,13,2.0,3.0,0.0,2.0,1.0,0,0,40,39.0,0
47,4.0,120939,15.0,10,2.0,13.0,0.0,4.0,1.0,0,0,45,39.0,0
41,1.0,130760,9.0,13,2.0,13.0,0.0,4.0,1.0,0,0,24,39.0,0
23,4.0,197387,4.0,3,2.0,14.0,2.0,4.0,1.0,0,0,40,26.0,0
36,4.0,99374,15.0,10,0.0,3.0,1.0,4.0,1.0,0,0,40,39.0,0
40,1.0,56795,12.0,14,4.0,4.0,1.0,4.0,0.0,14084,0,55,39.0,1
35,4.0,138992,12.0,14,2.0,10.0,2.0,4.0,1.0,7298,0,40,39.0,1
24,6.0,32921,11.0,9,4.0,12.0,1.0,4.0,1.0,0,0,40,39.0,0
26,4.0,397317,12.0,14,4.0,10.0,1.0,4.0,0.0,0,1876,40,39.0,0
19,0.0,170653,11.0,9,4.0,0.0,3.0,4.0,1.0,0,0,40,22.0,0
51,4.0,259323,9.0,13,2.0,4.0,0.0,4.0,1.0,0,0,50,39.0,1
42,2.0,254817,15.0,10,4.0,10.0,1.0,4.0,0.0,0,1340,40,39.0,0
37,7.0,48211,11.0,9,0.0,1.0,4.0,4.0,0.0,0,0,35,39.0,0
18,4.0,140164,1.0,7,4.0,12.0,3.0,4.0,0.0,0,0,40,39.0,0
36,4.0,128757,9.0,13,2.0,8.0,0.0,2.0,1.0,7298,0,36,39.0,1
35,4.0,36270,11.0,9,0.0,3.0,1.0,4.0,1.0,0,0,60,39.0,0
58,5.0,210563,11.0,9,2.0,12.0,5.0,4.0,0.0,15024,0,35,39.0,1
17,4.0,65368,1.0,7,4.0,12.0,3.0,4.0,0.0,0,0,12,39.0,0
44,2.0,160943,11.0,9,2.0,14.0,0.0,2.0,1.0,0,0,40,39.0,0
37,4.0,208358,11.0,9,2.0,3.0,0.0,4.0,1.0,0,0,40,39.0,1
35,4.0,153790,15.0,10,4.0,12.0,1.0,0.0,0.0,0,0,40,39.0,0
60,4.0,85815,11.0,9,2.0,3.0,0.0,1.0,1.0,0,0,40,39.0,0
54,5.0,125417,5.0,4,2.0,7.0,0.0,4.0,1.0,0,0,40,39.0,1
37,4.0,635913,9.0,13,4.0,4.0,1.0,2.0,1.0,0,0,60,39.0,1
50,4.0,313321,7.0,12,0.0,12.0,1.0,4.0,0.0,0,0,40,39.0,0
38,4.0,182609,9.0,13,2.0,12.0,0.0,4.0,1.0,0,0,50,31.0,0
45,4.0,109434,9.0,13,2.0,10.0,0.0,4.0,1.0,0,0,55,39.0,0
25,4.0,255004,0.0,6,4.0,3.0,1.0,4.0,1.0,0,0,40,39.0,0
31,4.0,197860,15.0,10,2.0,6.0,0.0,4.0,1.0,0,0,40,39.0,0
64,0.0,187656,3.0,2,0.0,0.0,1.0,4.0,1.0,0,0,40,39.0,0
90,4.0,51744,11.0,9,4.0,8.0,1.0,2.0,1.0,0,2206,40,39.0,0
54,4.0,176681,11.0,9,2.0,1.0,0.0,2.0,1.0,0,0,20,39.0,0
53,2.0,140359,13.0,1,4.0,7.0,1.0,4.0,0.0,0,0,35,39.0,0
18,4.0,243313,11.0,9,4.0,12.0,3.0,4.0,0.0,0,0,40,39.0,0
60,0.0,24215,0.0,6,0.0,0.0,1.0,0.0,0.0,0,0,10,39.0,0
66,6.0,167687,11.0,9,2.0,5.0,0.0,4.0,1.0,1409,0,50,39.0,0
75,4.0,314209,8.0,11,6.0,1.0,1.0,4.0,0.0,0,0,20,4.0,0
65,4.0,176796,11.0,9,0.0,1.0,1.0,4.0,0.0,0,0,40,39.0,0
35,4.0,538583,1.0,7,5.0,14.0,1.0,2.0,1.0,3674,0,40,39.0,0
41,4.0,130408,11.0,9,0.0,12.0,4.0,2.0,0.0,0,0,38,39.0,0
25,4.0,159732,15.0,10,4.0,1.0,1.0,4.0,1.0,0,0,42,39.0,0
33,4.0,110978,15.0,10,0.0,3.0,2.0,3.0,0.0,0,0,40,39.0,0
28,4.0,76714,14.0,15,4.0,10.0,1.0,4.0,1.0,0,0,55,39.0,1
59,7.0,268700,11.0,9,2.0,8.0,0.0,4.0,1.0,0,0,40,39.0,0
40,7.0,170525,15.0,10,4.0,1.0,1.0,4.0,0.0,0,0,38,39.0,0
41,4.0,180138,9.0,13,2.0,4.0,0.0,4.0,1.0,0,0,50,20.0,1
38,2.0,115076,12.0,14,2.0,4.0,0.0,4.0,1.0,0,0,70,39.0,1
23,4.0,115458,11.0,9,4.0,14.0,3.0,4.0,1.0,0,0,40,39.0,0
40,4.0,347890,9.0,13,2.0,10.0,0.0,4.0,1.0,0,0,40,39.0,1
41,6.0,196001,11.0,9,2.0,8.0,5.0,4.0,0.0,0,0,20,39.0,0
24,7.0,273905,7.0,12,2.0,11.0,0.0,4.0,1.0,0,0,50,39.0,0
20,0.0,119156,15.0,10,4.0,0.0,3.0,4.0,1.0,0,0,20,39.0,0
38,4.0,179488,15.0,10,0.0,3.0,1.0,4.0,1.0,0,1741,40,39.0,0
56,4.0,203580,11.0,9,2.0,1.0,0.0,4.0,1.0,0,0,35,0.0,0
58,4.0,236596,11.0,9,2.0,1.0,0.0,4.0,1.0,0,0,45,39.0,1
32,4.0,183916,11.0,9,4.0,8.0,1.0,4.0,0.0,0,0,34,39.0,0
40,4.0,207578,7.0,12,2.0,13.0,0.0,4.0,1.0,0,1977,60,39.0,1
45,4.0,153141,11.0,9,2.0,1.0,0.0,4.0,1.0,0,0,40,0.0,0
41,4.0,112763,14.0,15,2.0,10.0,5.0,4.0,0.0,0,0,40,39.0,1
42,4.0,390781,9.0,13,2.0,1.0,5.0,2.0,0.0,0,0,40,39.0,0
59,2.0,171328,0.0,6,6.0,8.0,4.0,2.0,0.0,0,0,30,39.0,0
19,2.0,27382,15.0,10,4.0,1.0,3.0,4.0,1.0,0,0,40,39.0,0
58,4.0,259014,15.0,10,4.0,14.0,1.0,4.0,1.0,0,0,20,39.0,0
42,6.0,303044,11.0,9,2.0,5.0,0.0,1.0,1.0,0,0,40,1.0,1
20,4.0,117789,11.0,9,4.0,8.0,3.0,4.0,0.0,0,0,40,39.0,0
32,4.0,172579,11.0,9,5.0,8.0,1.0,4.0,0.0,0,0,30,39.0,0
45,4.0,187666,8.0,11,6.0,4.0,1.0,4.0,0.0,0,0,45,39.0,0
50,4.0,204518,5.0,4,0.0,3.0,1.0,4.0,1.0,0,0,40,39.0,0
36,4.0,150042,9.0,13,0.0,10.0,3.0,4.0,0.0,0,0,40,39.0,0
45,4.0,98092,11.0,9,2.0,12.0,0.0,4.0,1.0,0,0,60,39.0,0
17,4.0,245918,1.0,7,4.0,8.0,3.0,4.0,1.0,0,0,12,39.0,0
59,4.0,146013,15.0,10,2.0,12.0,0.0,4.0,1.0,4064,0,40,39.0,0
26,4.0,378322,1.0,7,2.0,3.0,0.0,4.0,1.0,0,0,40,39.0,0
37,5.0,257295,15.0,10,2.0,4.0,0.0,1.0,1.0,0,0,75,37.0,1
19,0.0,218956,15.0,10,4.0,0.0,3.0,4.0,1.0,0,0,24,2.0,0
64,4.0,21174,11.0,9,2.0,4.0,0.0,4.0,1.0,0,0,40,39.0,1
33,4.0,185480,9.0,13,4.0,10.0,1.0,4.0,0.0,0,0,45,39.0,0
33,4.0,222205,11.0,9,2.0,3.0,5.0,4.0,0.0,0,0,40,39.0,1
61,4.0,69867,11.0,9,2.0,4.0,0.0,4.0,1.0,0,0,40,39.0,1
17,4.0,191260,6.0,5,4.0,8.0,3.0,4.0,1.0,1055,0,24,39.0,0
50,6.0,30653,12.0,14,2.0,5.0,0.0,4.0,1.0,2407,0,98,39.0,0
27,2.0,209109,12.0,14,4.0,10.0,3.0,4.0,1.0,0,0,35,39.0,0
30,4.0,70377,11.0,9,0.0,10.0,3.0,4.0,0.0,0,0,40,39.0,0
43,4.0,477983,11.0,9,2.0,6.0,0.0,2.0,1.0,0,0,40,39.0,0
44,4.0,170924,15.0,10,2.0,3.0,0.0,4.0,1.0,7298,0,40,39.0,1
35,4.0,190174,15.0,10,4.0,4.0,1.0,4.0,0.0,0,0,40,39.0,0
25,4.0,193787,15.0,10,4.0,13.0,3.0,4.0,0.0,0,0,40,39.0,0
24,4.0,279472,15.0,10,2.0,7.0,5.0,4.0,0.0,7298,0,48,39.0,1
22,4.0,34918,9.0,13,4.0,10.0,1.0,4.0,0.0,0,0,15,11.0,0
42,2.0,97688,15.0,10,2.0,3.0,0.0,4.0,1.0,5178,0,40,39.0,1
34,4.0,175413,7.0,12,0.0,12.0,4.0,2.0,0.0,0,0,45,39.0,0
60,4.0,173960,9.0,13,0.0,10.0,1.0,4.0,0.0,0,0,42,39.0,0
21,4.0,205759,11.0,9,4.0,6.0,3.0,4.0,1.0,0,0,40,39.0,0
57,1.0,425161,12.0,14,2.0,12.0,0.0,4.0,1.0,15024,0,40,39.0,1
41,4.0,220531,14.0,15,2.0,10.0,0.0,4.0,1.0,0,0,60,39.0,1
50,4.0,176609,15.0,10,0.0,8.0,1.0,4.0,1.0,0,0,45,39.0,0
25,4.0,371987,9.0,13,4.0,4.0,1.0,4.0,0.0,0,0,40,39.0,0
50,4.0,193884,5.0,4,2.0,3.0,0.0,4.0,1.0,0,0,40,7.0,0
36,4.0,200352,9.0,13,2.0,10.0,0.0,4.0,1.0,0,0,45,39.0,0
31,4.0,127595,11.0,9,0.0,10.0,1.0,4.0,0.0,0,0,40,39.0,0
29,2.0,220419,9.0,13,4.0,11.0,1.0,4.0,1.0,0,0,56,39.0,0
21,4.0,231931,15.0,10,4.0,12.0,3.0,4.0,1.0,0,0,45,39.0,0
27,4.0,248402,9.0,13,4.0,13.0,4.0,2.0,0.0,0,0,40,39.0,0
65,4.0,111095,11.0,9,2.0,14.0,0.0,4.0,1.0,0,0,16,39.0,0
